Check-In Date,Check-Out Date,Hotel Name,Price($),Rating,Number of Reviews
21-05-2019,24-05-2019,Comfort Inn LaGuardia Airport - 83rd St,$213,3.7/5,"1,184"
21-05-2019,24-05-2019,Crowne Plaza JFK Airport New York City,$284,3.7/5,"1,261"
21-05-2019,24-05-2019,Marco LaGuardia Hotel,$179,4.1/5,959
21-05-2019,24-05-2019,The Parc Hotel,$149,3.9/5,941
21-05-2019,24-05-2019,Grandview Hotel New York,$119,4.2/5,323
21-05-2019,24-05-2019,John Hotel,$249,4.1/5,624
21-05-2019,24-05-2019,Prince Flushing Hotel,$145,3.5/5,368
21-05-2019,24-05-2019,Flushing Central Hotel,$152,3.6/5,458
21-05-2019,24-05-2019,Holiday Inn LaGuardia Airport,$209,3.8/5,"1,062"
21-05-2019,24-05-2019,Hyatt Place Flushing/LaGuardia Airport,$349,4.2/5,829
21-05-2019,24-05-2019,Ramada by Wyndham Flushing Queens,$144,3.6/5,779
21-05-2019,24-05-2019,The One Boutique Hotel,$191,3.6/5,336
21-05-2019,24-05-2019,Queens Hotel,$199,3.7/5,46
21-05-2019,24-05-2019,The Paper Factory Hotel,$197,4.2/5,"1,593"
21-05-2019,24-05-2019,Giorgio Hotel,$39,3.9/5,425
21-05-2019,25-05-2019,Crowne Plaza Times Square Manhattan,$332,4.2/5,"9,627"
21-05-2019,25-05-2019,LaGuardia Plaza Hotel,$199,4.0/5,"2,156"
21-05-2019,25-05-2019,ibis Styles New York LaGuardia Airport,$219,4.3/5,"1,021"
21-05-2019,25-05-2019,Hampton Inn New York - LaGuardia Airport,$249,4.2/5,"1,290"
21-05-2019,25-05-2019,Comfort Inn LaGuardia Airport - 83rd St,$203,3.7/5,"1,184"
21-05-2019,25-05-2019,Hotel De Point,$144,4.0/5,397
21-05-2019,25-05-2019,Crowne Plaza JFK Airport New York City,$283,3.7/5,"1,261"
21-05-2019,25-05-2019,Marco LaGuardia Hotel,$179,4.1/5,959
21-05-2019,25-05-2019,The Parc Hotel,$161,3.9/5,941
21-05-2019,25-05-2019,Holiday Inn LaGuardia Airport,$225,3.8/5,"1,062"
21-05-2019,25-05-2019,Grandview Hotel New York,$120,4.2/5,323
21-05-2019,25-05-2019,John Hotel,$249,4.1/5,624
21-05-2019,25-05-2019,Hyatt Place Flushing/LaGuardia Airport,$349,4.2/5,829
21-05-2019,25-05-2019,Ramada by Wyndham Flushing Queens,$168,3.6/5,779
21-05-2019,25-05-2019,Prince Flushing Hotel,$148,3.5/5,368
21-05-2019,25-05-2019,Flushing Central Hotel,$152,3.6/5,458
21-05-2019,25-05-2019,The One Boutique Hotel,$190,3.6/5,336
21-05-2019,25-05-2019,Queens Hotel,$207,3.7/5,46
21-05-2019,25-05-2019,The Paper Factory Hotel,$190,4.2/5,"1,593"
21-05-2019,25-05-2019,Giorgio Hotel,$39,3.9/5,425
21-05-2019,26-05-2019,Crowne Plaza Times Square Manhattan,$335,4.2/5,"9,627"
21-05-2019,26-05-2019,LaGuardia Plaza Hotel,$199,4.0/5,"2,156"
21-05-2019,26-05-2019,ibis Styles New York LaGuardia Airport,$227,4.3/5,"1,021"
21-05-2019,26-05-2019,Hampton Inn New York - LaGuardia Airport,$244,4.2/5,"1,290"
21-05-2019,26-05-2019,Hotel De Point,$159,4.0/5,397
21-05-2019,26-05-2019,The Parc Hotel,$168,3.9/5,941
21-05-2019,26-05-2019,Crowne Plaza JFK Airport New York City,$298,3.7/5,"1,261"
21-05-2019,26-05-2019,Marco LaGuardia Hotel,$181,4.1/5,959
21-05-2019,26-05-2019,Grandview Hotel New York,$127,4.2/5,323
21-05-2019,26-05-2019,John Hotel,$249,4.1/5,624
21-05-2019,26-05-2019,Holiday Inn LaGuardia Airport,$232,3.8/5,"1,062"
21-05-2019,26-05-2019,Ramada by Wyndham Flushing Queens,$174,3.6/5,779
21-05-2019,26-05-2019,The Paper Factory Hotel,$201,4.2/5,"1,593"
21-05-2019,26-05-2019,Giorgio Hotel,$39,3.9/5,425
21-05-2019,26-05-2019,Holiday Inn Express Maspeth,$218,4.0/5,807
21-05-2019,26-05-2019,Comfort Inn & Suites near Stadium,$237,4.3/5,413
21-05-2019,26-05-2019,"The Vue Hotel, an Ascend Hotel Collection Member",$259,4.3/5,343
21-05-2019,26-05-2019,Gardens Suites Hotel by Affinia,$417,4.3/5,"1,311"
21-05-2019,26-05-2019,Ramada by Wyndham Bronx Terminal,$185,4.8/5,15
21-05-2019,26-05-2019,Ravel Hotel Trademark Collection by Wyndham,$329,3.7/5,"1,764"
21-05-2019,26-05-2019,"The Pierre, A Taj Hotel, New York",$573,4.7/5,980
21-05-2019,26-05-2019,Holiday Inn Express-Bronx,$201,4.1/5,155
21-05-2019,26-05-2019,Fifty Hotel & Suites by Affinia,$359,4.2/5,"2,368"
21-05-2019,26-05-2019,Westgate New York Grand Central,$340,3.9/5,626
21-05-2019,26-05-2019,Best Western Plus Stadium Inn,$202,4.3/5,163
21-05-2019,26-05-2019,HI New York City,$53,4.2/5,504
21-05-2019,26-05-2019,Pod 51,$190,4.0/5,"15,677"
21-05-2019,26-05-2019,Hilton New York JFK Airport,$249,3.8/5,"1,545"
21-05-2019,26-05-2019,Paramount Times Square,$257,3.5/5,"13,648"
21-05-2019,26-05-2019,San Carlos Hotel,$425,4.6/5,"1,644"
21-05-2019,26-05-2019,Four Seasons Hotel New York,"$1,195",4.6/5,66
21-05-2019,26-05-2019,Wyndham Garden Fresh Meadows Flushing,$206,3.8/5,"1,166"
21-05-2019,26-05-2019,The Benjamin,$372,4.4/5,"1,848"
21-05-2019,26-05-2019,1 Hotel Central Park,$593,4.6/5,890
21-05-2019,26-05-2019,Arthouse Hotel New York City,$288,4.2/5,"6,338"
21-05-2019,26-05-2019,The William Vale Hotel,$462,4.6/5,700
21-05-2019,26-05-2019,Baccarat Hotel and Residences New York,$972,4.7/5,173
21-05-2019,26-05-2019,Park Central Hotel New York,$302,3.9/5,"8,563"
21-05-2019,26-05-2019,The Hoxton Williamsburg,$371,4.7/5,263
21-05-2019,26-05-2019,Edge Hotel,$305,4.4/5,422
21-05-2019,26-05-2019,Wellington Hotel,$239,3.7/5,"14,472"
21-05-2019,26-05-2019,The Plaza Hotel,$780,4.5/5,932
21-05-2019,26-05-2019,Best Western Jamaica Inn,$163,3.8/5,"1,362"
21-05-2019,26-05-2019,Courtyard by Marriott New York Queens/Fresh Meadows,$201,4.5/5,166
21-05-2019,26-05-2019,Concorde Hotel New York,$353,4.5/5,409
21-05-2019,26-05-2019,The Williamsburg Hotel,$428,4.2/5,302
21-05-2019,26-05-2019,WestHouse New York,$291,4.3/5,"1,904"
21-05-2019,26-05-2019,Hotel 48LEX New York,$399,4.3/5,"1,097"
21-05-2019,26-05-2019,Hotel Belleclaire,$305,4.0/5,"5,792"
22-05-2019,23-05-2019,Arlo SoHo,$269,4.4/5,"1,280"
22-05-2019,23-05-2019,LaGuardia Plaza Hotel,$199,4.1/5,"2,159"
22-05-2019,23-05-2019,ibis Styles New York LaGuardia Airport,$159,4.3/5,"1,022"
22-05-2019,23-05-2019,Comfort Inn LaGuardia Airport - 83rd St,$140,3.7/5,"1,184"
22-05-2019,23-05-2019,Hampton Inn New York - LaGuardia Airport,$256,4.2/5,"1,290"
22-05-2019,23-05-2019,Hotel De Point,$169,4.0/5,398
22-05-2019,23-05-2019,Moxy NYC Chelsea,$379,4.4/5,125
22-05-2019,23-05-2019,Marco LaGuardia Hotel,$169,4.1/5,961
22-05-2019,23-05-2019,John Hotel,$169,4.1/5,625
22-05-2019,23-05-2019,The Parc Hotel,$149,3.9/5,943
22-05-2019,23-05-2019,Grandview Hotel New York,$140,4.2/5,327
22-05-2019,23-05-2019,Prince Flushing Hotel,$145,3.5/5,368
22-05-2019,23-05-2019,Flushing Central Hotel,$152,3.6/5,458
22-05-2019,23-05-2019,Holiday Inn LaGuardia Airport,$209,3.8/5,"1,062"
22-05-2019,23-05-2019,Hyatt Place Flushing/LaGuardia Airport,$349,4.2/5,829
22-05-2019,23-05-2019,Ramada by Wyndham Flushing Queens,$166,3.6/5,781
22-05-2019,23-05-2019,The One Boutique Hotel,$209,3.6/5,337
22-05-2019,23-05-2019,The Boro Hotel,$219,4.2/5,779
22-05-2019,23-05-2019,Sheraton LaGuardia East Hotel,$289,4.0/5,482
22-05-2019,23-05-2019,The Paper Factory Hotel,$179,4.2/5,"1,595"
22-05-2019,23-05-2019,Hotel Nirvana,$110,3.8/5,255
22-05-2019,23-05-2019,Lic Plaza Hotel,$189,4.1/5,25
22-05-2019,23-05-2019,Giorgio Hotel,$45,3.8/5,428
22-05-2019,23-05-2019,Howard Johnson by Wyndham Long Island City,$161,3.5/5,"1,299"
22-05-2019,23-05-2019,Opera House Hotel,$169,4.5/5,"2,127"
22-05-2019,23-05-2019,Microtel Inn by Wyndham Long Island City,$204,4.3/5,132
22-05-2019,23-05-2019,Z NYC Hotel,$224,4.0/5,"2,241"
22-05-2019,23-05-2019,Comfort Inn & Suites LaGuardia Airport,$180,3.9/5,772
22-05-2019,23-05-2019,Crowne Plaza Times Square Manhattan,$359,4.2/5,"9,633"
22-05-2019,23-05-2019,Crowne Plaza JFK Airport New York City,$369,3.7/5,"1,261"
22-05-2019,23-05-2019,Feather Factory,$168,4.1/5,474
22-05-2019,23-05-2019,Best Western Plus Plaza Hotel,$280,4.0/5,"2,939"
22-05-2019,23-05-2019,Voyage Hotel,$145,3.9/5,120
22-05-2019,23-05-2019,Comfort Inn & Suites near Stadium,$199,4.3/5,416
22-05-2019,23-05-2019,Four Points by Sheraton Long Island City Queensboro Bridge,$169,4.1/5,"1,167"
22-05-2019,23-05-2019,Holiday Inn - Long Island City - Manhattan View,$289,4.2/5,"1,585"
22-05-2019,23-05-2019,The Local,$59,4.3/5,433
22-05-2019,23-05-2019,The Box House Hotel,$246,4.6/5,"1,224"
22-05-2019,23-05-2019,Holiday Inn Express Maspeth,$165,4.0/5,807
22-05-2019,23-05-2019,Nesva Hotel,$199,4.3/5,372
22-05-2019,23-05-2019,"The Vue Hotel, an Ascend Hotel Collection Member",$219,4.3/5,343
22-05-2019,23-05-2019,Home2 Suites by Hilton NY Long Island City/Manhattan View,$378,4.5/5,844
22-05-2019,23-05-2019,Ramada by Wyndham Bronx Terminal,$153,4.8/5,16
22-05-2019,23-05-2019,Courtyard Long Island City/New York Manhattan View,$299,4.4/5,407
22-05-2019,23-05-2019,Hilton Garden Inn Long Island City New York,$276,4.4/5,926
22-05-2019,23-05-2019,Ravel Hotel Trademark Collection by Wyndham,$289,3.7/5,"1,767"
22-05-2019,23-05-2019,Best Western Plus Stadium Inn,$153,4.3/5,163
22-05-2019,23-05-2019,The Mark,$835,4.8/5,523
22-05-2019,23-05-2019,Hyatt Place Long Island City/New York City,$299,4.5/5,287
22-05-2019,24-05-2019,Arlo SoHo,$218,4.4/5,"1,280"
22-05-2019,24-05-2019,LaGuardia Plaza Hotel,$199,4.1/5,"2,159"
22-05-2019,24-05-2019,ibis Styles New York LaGuardia Airport,$189,4.3/5,"1,022"
22-05-2019,24-05-2019,Comfort Inn LaGuardia Airport - 83rd St,$145,3.7/5,"1,184"
22-05-2019,24-05-2019,Hampton Inn New York - LaGuardia Airport,$256,4.2/5,"1,290"
22-05-2019,24-05-2019,Hotel De Point,$179,4.0/5,398
22-05-2019,24-05-2019,Moxy NYC Chelsea,$274,4.4/5,125
22-05-2019,24-05-2019,New York LaGuardia Airport Marriott,$344,4.1/5,987
22-05-2019,24-05-2019,John Hotel,$154,4.1/5,625
22-05-2019,24-05-2019,Marco LaGuardia Hotel,$169,4.1/5,961
22-05-2019,24-05-2019,The Parc Hotel,$149,3.9/5,943
22-05-2019,24-05-2019,Grandview Hotel New York,$124,4.2/5,327
22-05-2019,24-05-2019,Fairfield Inn by Marriott LaGuardia Airport/Flushing,$184,4.1/5,"1,167"
22-05-2019,24-05-2019,Prince Flushing Hotel,$145,3.5/5,368
22-05-2019,24-05-2019,Flushing Central Hotel,$152,3.6/5,458
22-05-2019,24-05-2019,Ramada by Wyndham Flushing Queens,$133,3.6/5,781
22-05-2019,24-05-2019,Hyatt Place Flushing/LaGuardia Airport,$349,4.2/5,829
22-05-2019,24-05-2019,Holiday Inn LaGuardia Airport,$209,3.8/5,"1,062"
22-05-2019,24-05-2019,The One Boutique Hotel,$209,3.6/5,337
22-05-2019,24-05-2019,The Boro Hotel,$199,4.2/5,779
22-05-2019,25-05-2019,Arlo SoHo,$193,4.4/5,"1,280"
22-05-2019,25-05-2019,LaGuardia Plaza Hotel,$199,4.1/5,"2,159"
22-05-2019,25-05-2019,ibis Styles New York LaGuardia Airport,$199,4.3/5,"1,022"
22-05-2019,25-05-2019,Comfort Inn LaGuardia Airport - 83rd St,$150,3.7/5,"1,184"
22-05-2019,25-05-2019,Hotel De Point,$179,4.0/5,398
22-05-2019,25-05-2019,Hampton Inn New York - LaGuardia Airport,$236,4.2/5,"1,290"
22-05-2019,25-05-2019,Renaissance New York Times Square Hotel,$332,4.4/5,"1,248"
22-05-2019,25-05-2019,The Parc Hotel,$144,3.9/5,943
22-05-2019,25-05-2019,New York LaGuardia Airport Marriott,$312,4.1/5,987
22-05-2019,25-05-2019,John Hotel,$156,4.1/5,625
22-05-2019,25-05-2019,Marco LaGuardia Hotel,$172,4.1/5,961
22-05-2019,25-05-2019,Grandview Hotel New York,$128,4.2/5,327
22-05-2019,25-05-2019,Fairfield Inn by Marriott LaGuardia Airport/Flushing,$186,4.1/5,"1,167"
22-05-2019,25-05-2019,Prince Flushing Hotel,$148,3.5/5,368
22-05-2019,25-05-2019,Flushing Central Hotel,$152,3.6/5,458
22-05-2019,25-05-2019,Ramada by Wyndham Flushing Queens,$169,3.6/5,781
22-05-2019,25-05-2019,Holiday Inn LaGuardia Airport,$226,3.8/5,"1,062"
22-05-2019,25-05-2019,Hyatt Place Flushing/LaGuardia Airport,$399,4.2/5,829
22-05-2019,25-05-2019,The Paper Factory Hotel,$149,4.2/5,"1,595"
22-05-2019,25-05-2019,The One Boutique Hotel,$188,3.6/5,337
22-05-2019,26-05-2019,Arlo SoHo,$233,4.4/5,"1,280"
22-05-2019,26-05-2019,LaGuardia Plaza Hotel,$199,4.1/5,"2,159"
22-05-2019,26-05-2019,ibis Styles New York LaGuardia Airport,$214,4.3/5,"1,022"
22-05-2019,26-05-2019,Hampton Inn New York - LaGuardia Airport,$231,4.2/5,"1,290"
22-05-2019,26-05-2019,Hotel De Point,$184,4.0/5,398
22-05-2019,26-05-2019,Comfort Inn LaGuardia Airport - 83rd St,$165,3.7/5,"1,184"
22-05-2019,26-05-2019,Renaissance New York Times Square Hotel,$514,4.4/5,"1,248"
22-05-2019,26-05-2019,New York LaGuardia Airport Marriott,$297,4.1/5,987
22-05-2019,26-05-2019,The Parc Hotel,$165,3.9/5,943
22-05-2019,26-05-2019,Grandview Hotel New York,$131,4.2/5,327
22-05-2019,26-05-2019,Marco LaGuardia Hotel,$182,4.1/5,961
22-05-2019,26-05-2019,Fairfield Inn by Marriott LaGuardia Airport/Flushing,$194,4.1/5,"1,167"
22-05-2019,26-05-2019,Holiday Inn LaGuardia Airport,$221,3.8/5,"1,062"
22-05-2019,26-05-2019,Ramada by Wyndham Flushing Queens,$245,3.6/5,781
22-05-2019,26-05-2019,The Paper Factory Hotel,$169,4.2/5,"1,595"
22-05-2019,26-05-2019,The Boro Hotel,$209,4.2/5,779
22-05-2019,26-05-2019,Lic Plaza Hotel,$177,4.1/5,25
22-05-2019,26-05-2019,Giorgio Hotel,$44,3.8/5,428
22-05-2019,26-05-2019,Microtel Inn by Wyndham Long Island City,$151,4.3/5,132
22-05-2019,26-05-2019,Hotel Nirvana,$152,3.8/5,255
22-05-2019,27-05-2019,Arlo SoHo,$247,4.4/5,"1,280"
22-05-2019,27-05-2019,LaGuardia Plaza Hotel,$195,4.1/5,"2,159"
22-05-2019,27-05-2019,ibis Styles New York LaGuardia Airport,$203,4.3/5,"1,022"
22-05-2019,27-05-2019,Hampton Inn New York - LaGuardia Airport,$203,4.2/5,"1,290"
22-05-2019,27-05-2019,Hotel De Point,$183,4.0/5,398
22-05-2019,27-05-2019,Comfort Inn LaGuardia Airport - 83rd St,$163,3.7/5,"1,184"
22-05-2019,27-05-2019,Moxy NYC Chelsea,$289,4.4/5,125
22-05-2019,27-05-2019,New York LaGuardia Airport Marriott,$287,4.1/5,987
22-05-2019,27-05-2019,The Parc Hotel,$162,3.9/5,943
22-05-2019,27-05-2019,Grandview Hotel New York,$129,4.2/5,327
22-05-2019,27-05-2019,Marco LaGuardia Hotel,$175,4.1/5,961
22-05-2019,27-05-2019,Fairfield Inn by Marriott LaGuardia Airport/Flushing,$185,4.1/5,"1,167"
22-05-2019,27-05-2019,Holiday Inn LaGuardia Airport,$208,3.8/5,"1,062"
22-05-2019,27-05-2019,Ramada by Wyndham Flushing Queens,$240,3.6/5,781
22-05-2019,27-05-2019,The Paper Factory Hotel,$164,4.2/5,"1,595"
22-05-2019,27-05-2019,The Boro Hotel,$197,4.2/5,779
22-05-2019,27-05-2019,Lic Plaza Hotel,$172,4.1/5,25
22-05-2019,27-05-2019,Giorgio Hotel,$43,3.8/5,428
22-05-2019,27-05-2019,Microtel Inn by Wyndham Long Island City,$152,4.3/5,132
22-05-2019,27-05-2019,Hotel Nirvana,$142,3.8/5,255
22-05-2019,27-05-2019,Howard Johnson by Wyndham Long Island City,$220,3.5/5,"1,299"
22-05-2019,27-05-2019,Opera House Hotel,$161,4.5/5,"2,127"
22-05-2019,27-05-2019,Z NYC Hotel,$193,4.0/5,"2,241"
22-05-2019,27-05-2019,Best Western Plus Plaza Hotel,$229,4.0/5,"2,939"
22-05-2019,27-05-2019,Holiday Inn - Long Island City - Manhattan View,$190,4.2/5,"1,585"
22-05-2019,27-05-2019,Feather Factory,$161,4.1/5,474
22-05-2019,27-05-2019,The Franklin Hotel,$231,3.8/5,"1,757"
22-05-2019,27-05-2019,The Marmara Manhattan,$450,4.2/5,821
22-05-2019,27-05-2019,Crowne Plaza Times Square Manhattan,$309,4.2/5,"9,633"
22-05-2019,27-05-2019,Voyage Hotel,$158,3.9/5,120
22-05-2019,27-05-2019,Holiday Inn Express Maspeth,$181,4.0/5,807
22-05-2019,27-05-2019,Four Points by Sheraton Long Island City Queensboro Bridge,$148,4.1/5,"1,167"
22-05-2019,27-05-2019,Nesva Hotel,$198,4.3/5,372
22-05-2019,27-05-2019,"The Vue Hotel, an Ascend Hotel Collection Member",$185,4.3/5,343
22-05-2019,27-05-2019,Courtyard Long Island City/New York Manhattan View,$226,4.4/5,407
22-05-2019,27-05-2019,The Surrey,$462,4.6/5,983
22-05-2019,27-05-2019,Comfort Inn & Suites near Stadium,$227,4.3/5,416
22-05-2019,27-05-2019,Fairfield Inn & Suites New York Queens/Queensboro Bridge,$249,4.2/5,"1,267"
22-05-2019,27-05-2019,The Box House Hotel,$339,4.6/5,"1,224"
22-05-2019,27-05-2019,Hyatt Place Long Island City/New York City,$279,4.5/5,287
22-05-2019,27-05-2019,Westgate New York Grand Central,$212,3.9/5,629
22-05-2019,27-05-2019,Ramada by Wyndham Bronx Terminal,$182,4.8/5,16
22-05-2019,27-05-2019,Aloft Long Island City - Manhattan View,$213,4.3/5,355
22-05-2019,27-05-2019,The Mark,$643,4.8/5,523
22-05-2019,27-05-2019,Ravel Hotel Trademark Collection by Wyndham,$257,3.7/5,"1,767"
22-05-2019,27-05-2019,Belnord Hotel,$151,3.7/5,"4,833"
22-05-2019,27-05-2019,Fitzpatrick Manhattan Hotel,$224,4.5/5,"1,584"
22-05-2019,27-05-2019,Hotel Plaza Athenee,$533,4.5/5,"1,107"
22-05-2019,27-05-2019,Arthouse Hotel New York City,$198,4.2/5,"6,340"
23-05-2019,24-05-2019,Crowne Plaza Times Square Manhattan,$149,4.2/5,"9,637"
23-05-2019,24-05-2019,LaGuardia Plaza Hotel,$199,4.1/5,"2,163"
23-05-2019,24-05-2019,ibis Styles New York LaGuardia Airport,$149,4.3/5,"1,022"
23-05-2019,24-05-2019,Aloft New York LaGuardia Airport,$199,3.5/5,"2,037"
23-05-2019,24-05-2019,Comfort Inn LaGuardia Airport - 83rd St,$140,3.7/5,"1,184"
23-05-2019,24-05-2019,Hotel De Point,$149,4.0/5,398
23-05-2019,24-05-2019,Arlo SoHo,$143,4.4/5,"1,281"
23-05-2019,24-05-2019,Marco LaGuardia Hotel,$149,4.1/5,963
23-05-2019,24-05-2019,John Hotel,$139,4.1/5,625
23-05-2019,24-05-2019,The Parc Hotel,$139,3.9/5,946
23-05-2019,24-05-2019,Grandview Hotel New York,$135,4.2/5,327
23-05-2019,24-05-2019,Hampton Inn New York - LaGuardia Airport,$246,4.2/5,"1,290"
23-05-2019,24-05-2019,Prince Flushing Hotel,$145,3.5/5,368
23-05-2019,24-05-2019,Flushing Central Hotel,$152,3.6/5,458
23-05-2019,24-05-2019,The One Boutique Hotel,$179,3.6/5,337
23-05-2019,24-05-2019,Hyatt Place Flushing/LaGuardia Airport,$209,4.2/5,829
23-05-2019,24-05-2019,SpringHill Suites by Marriott New York LaGuardia Airport,$239,4.5/5,318
23-05-2019,24-05-2019,The Boro Hotel,$159,4.2/5,780
23-05-2019,24-05-2019,Fairfield Inn by Marriott New York LaGuardia Airport/Astoria,$169,4.3/5,728
23-05-2019,24-05-2019,The Paper Factory Hotel,$109,4.2/5,"1,572"
23-05-2019,25-05-2019,Crowne Plaza Times Square Manhattan,$175,4.2/5,"9,637"
23-05-2019,25-05-2019,LaGuardia Plaza Hotel,$199,4.1/5,"2,163"
23-05-2019,25-05-2019,ibis Styles New York LaGuardia Airport,$149,4.3/5,"1,022"
23-05-2019,25-05-2019,Aloft New York LaGuardia Airport,$199,3.5/5,"2,037"
23-05-2019,25-05-2019,Comfort Inn LaGuardia Airport - 83rd St,$145,3.7/5,"1,184"
23-05-2019,25-05-2019,Hampton Inn New York - LaGuardia Airport,$231,4.2/5,"1,290"
23-05-2019,25-05-2019,Arlo SoHo,$146,4.4/5,"1,281"
23-05-2019,25-05-2019,New York LaGuardia Airport Marriott,$284,4.1/5,987
23-05-2019,25-05-2019,Hotel De Point,$164,4.0/5,398
23-05-2019,25-05-2019,John Hotel,$149,4.1/5,625
23-05-2019,25-05-2019,Marco LaGuardia Hotel,$164,4.1/5,963
23-05-2019,25-05-2019,Grandview Hotel New York,$128,4.2/5,327
23-05-2019,25-05-2019,The Parc Hotel,$204,3.9/5,946
23-05-2019,25-05-2019,Prince Flushing Hotel,$160,3.5/5,368
23-05-2019,25-05-2019,SpringHill Suites by Marriott New York LaGuardia Airport,$244,4.5/5,318
23-05-2019,25-05-2019,Flushing Central Hotel,$166,3.6/5,458
23-05-2019,25-05-2019,Fairfield Inn by Marriott New York LaGuardia Airport/Astoria,$184,4.3/5,728
23-05-2019,25-05-2019,Holiday Inn LaGuardia Airport,$227,3.8/5,"1,062"
23-05-2019,25-05-2019,Hyatt Place Flushing/LaGuardia Airport,$339,4.2/5,829
23-05-2019,25-05-2019,Ramada by Wyndham Flushing Queens,$171,3.6/5,781
23-05-2019,25-05-2019,The One Boutique Hotel,$194,3.6/5,337
23-05-2019,25-05-2019,The Paper Factory Hotel,$134,4.2/5,"1,572"
23-05-2019,25-05-2019,The Boro Hotel,$179,4.2/5,780
23-05-2019,25-05-2019,Sheraton LaGuardia East Hotel,$309,4.0/5,482
23-05-2019,25-05-2019,Queens Hotel,$165,3.7/5,46
23-05-2019,25-05-2019,Howard Johnson by Wyndham Long Island City,$155,3.5/5,"1,301"
23-05-2019,25-05-2019,Lic Plaza Hotel,$159,4.1/5,25
23-05-2019,25-05-2019,Microtel Inn by Wyndham Long Island City,$131,4.3/5,133
23-05-2019,25-05-2019,Crowne Plaza Englewood,$162,4.0/5,"1,382"
23-05-2019,25-05-2019,Archer Hotel New York,$199,4.6/5,"2,856"
23-05-2019,25-05-2019,Hotel Nirvana,$125,3.8/5,256
23-05-2019,25-05-2019,Red Lion Inn & Suites Long Island City,$128,3.8/5,"1,953"
23-05-2019,25-05-2019,Best Western Plus Plaza Hotel,$147,4.0/5,"2,941"
23-05-2019,25-05-2019,Holiday Inn Express Laguardia Airport,$233,3.9/5,900
23-05-2019,25-05-2019,Holiday Inn - Long Island City - Manhattan View,$149,4.2/5,"1,585"
23-05-2019,25-05-2019,Wyndham Garden LaGuardia South,$244,4.2/5,608
23-05-2019,25-05-2019,Opera House Hotel,$156,4.5/5,"2,008"
23-05-2019,25-05-2019,Courtyard by Marriott New York Manhattan/Upper East Side,$149,4.1/5,"2,130"
23-05-2019,25-05-2019,Feather Factory,$133,4.1/5,474
23-05-2019,25-05-2019,Hotel Vetiver,$164,3.7/5,"1,173"
23-05-2019,25-05-2019,The Marmara Manhattan,$239,4.2/5,821
23-05-2019,25-05-2019,Z NYC Hotel,$234,4.0/5,"2,241"
23-05-2019,25-05-2019,Courtyard Long Island City/New York Manhattan View,$159,4.4/5,407
23-05-2019,25-05-2019,Comfort Inn & Suites LaGuardia Airport,$182,3.9/5,772
23-05-2019,25-05-2019,Bentley Hotel,$144,3.9/5,"5,122"
23-05-2019,25-05-2019,Four Points by Sheraton Long Island City Queensboro Bridge,$144,4.1/5,"1,167"
23-05-2019,25-05-2019,Home2 Suites by Hilton NY Long Island City/Manhattan View,$238,4.5/5,844
23-05-2019,25-05-2019,The Local,$61,4.3/5,434
23-05-2019,25-05-2019,Wyndham Garden Long Island City,$165,3.9/5,"1,376"
23-05-2019,25-05-2019,"The Vue Hotel, an Ascend Hotel Collection Member",$159,4.3/5,343
23-05-2019,26-05-2019,Crowne Plaza Times Square Manhattan,$205,4.2/5,"9,637"
23-05-2019,26-05-2019,LaGuardia Plaza Hotel,$199,4.1/5,"2,163"
23-05-2019,26-05-2019,ibis Styles New York LaGuardia Airport,$166,4.3/5,"1,022"
23-05-2019,26-05-2019,Aloft New York LaGuardia Airport,$206,3.5/5,"2,037"
23-05-2019,26-05-2019,Howard Johnson by Wyndham Long Island City,$156,3.5/5,"1,301"
23-05-2019,26-05-2019,The Marmara Manhattan,$239,4.2/5,821
23-05-2019,26-05-2019,Arlo SoHo,$201,4.4/5,"1,281"
23-05-2019,26-05-2019,Westgate New York Grand Central,$198,3.9/5,631
23-05-2019,26-05-2019,Z NYC Hotel,$242,4.0/5,"2,241"
23-05-2019,26-05-2019,Viceroy Central Park New York,$207,4.1/5,"1,446"
23-05-2019,26-05-2019,The Franklin Hotel,$246,3.8/5,"1,758"
23-05-2019,26-05-2019,Courtyard by Marriott New York Manhattan/Upper East Side,$219,4.1/5,"2,130"
23-05-2019,26-05-2019,Empire Hotel,$178,3.8/5,"8,317"
23-05-2019,26-05-2019,Wyndham Garden Long Island City,$197,3.9/5,"1,376"
23-05-2019,26-05-2019,The James New York - NoMad,$208,4.2/5,"1,025"
23-05-2019,26-05-2019,Ace Hotel New York,$158,4.3/5,"1,757"
23-05-2019,26-05-2019,Holiday Inn Express Laguardia Airport,$246,3.9/5,900
23-05-2019,26-05-2019,Courtyard Long Island City/New York Manhattan View,$166,4.4/5,407
23-05-2019,26-05-2019,La Quinta Inn & Suites by Wyndham New York City Central Park,$151,3.8/5,646
23-05-2019,26-05-2019,Hyatt Place Long Island City/New York City,$179,4.5/5,287
23-05-2019,27-05-2019,Crowne Plaza Times Square Manhattan,$203,4.2/5,"9,637"
23-05-2019,27-05-2019,LaGuardia Plaza Hotel,$194,4.1/5,"2,163"
23-05-2019,27-05-2019,ibis Styles New York LaGuardia Airport,$162,4.3/5,"1,022"
23-05-2019,27-05-2019,Aloft New York LaGuardia Airport,$202,3.5/5,"2,037"
23-05-2019,27-05-2019,Hampton Inn New York - LaGuardia Airport,$190,4.2/5,"1,290"
