Check-In Date,Check-Out Date,Hotel Name,Price($),Rating,Number of Reviews
11-05-2019,15-05-2019,Gansevoort Meatpacking,"2,265",8.3/10,"1,662"
11-05-2019,15-05-2019,Grand Hyatt New York,"1,116",7.7/10,"4,770"
11-05-2019,15-05-2019,Arlo SoHo,"1,297",8.6/10,"3,688"
11-05-2019,15-05-2019,Best Western Premier Herald Square,765,8.6/10,"1,273"
11-05-2019,15-05-2019,"The Standard, High Line New York","1,268",8.3/10,"3,068"
11-05-2019,15-05-2019,Concorde Hotel New York,"1,388",9.0/10,918
11-05-2019,15-05-2019,Hotel 32 32,960,8.1/10,"1,000"
11-05-2019,15-05-2019,Dream Downtown,"1,226",7.7/10,"1,530"
11-05-2019,15-05-2019,Heritage Hotel New York City,725,7.2/10,"3,066"
11-05-2019,15-05-2019,Orchard Street Hotel,711,8.2/10,"1,183"
11-05-2019,15-05-2019,citizenM New York Bowery,"1,156",9.3/10,979
11-05-2019,15-05-2019,Empire Hotel,697,7.6/10,"3,711"
11-05-2019,15-05-2019,Holiday Inn Express - Times Square South,"1,126",8.3/10,"2,377"
11-05-2019,15-05-2019,U Hotel Fifth Avenue,821,8.3/10,"1,529"
11-05-2019,15-05-2019,MOXY NYC Times Square,"1,036",8.5/10,"5,775"
11-05-2019,15-05-2019,The Peninsula New York,"3,500",8.8/10,306
11-05-2019,15-05-2019,Sheraton New York Times Square Hotel,"1,326",7.6/10,"1,906"
11-05-2019,15-05-2019,Hampton Inn Manhattan - Times Square South,735,8.4/10,"1,462"
11-05-2019,15-05-2019,Embassy Suites By Hilton New York Midtown Manhattan,"1,560",8.3/10,635
11-05-2019,15-05-2019,1 Hotel Central Park,"1,928",8.9/10,"1,270"
11-05-2019,15-05-2019,AKA Central Park,"2,080",8.5/10,716
11-05-2019,15-05-2019,Courtyard by Marriott New York Downtown Manhattan/World Trade Center Area,"1,246",8.5/10,"1,975"
11-05-2019,15-05-2019,"The Lexington Hotel, Autograph Collection","1,290",8.1/10,"2,202"
11-05-2019,15-05-2019,AKA Wall Street,"2,025",9.3/10,779
11-05-2019,15-05-2019,Loews Regency New York Hotel,"2,772",8.8/10,475
11-05-2019,15-05-2019,The Dominick Hotel,"2,440",8.6/10,"1,259"
11-05-2019,15-05-2019,Aliz Hotel Times Square,843,8.5/10,"1,364"
11-05-2019,15-05-2019,La Quinta by Wyndham New York City Central Park,585,7.6/10,"3,414"
11-05-2019,15-05-2019,W New York - Times Square,"1,497",7.9/10,"1,739"
11-05-2019,15-05-2019,Studios Midtown Manhattan,"1,000",8.6/10,380
11-05-2019,15-05-2019,The Time New York,984,8.2/10,"1,984"
11-05-2019,15-05-2019,The Evelyn,"1,571",8.8/10,356
11-05-2019,15-05-2019,LUMA Hotel - Times Square,"1,165",9.2/10,"3,261"
11-05-2019,15-05-2019,New York Marriott Marquis,"1,426",8.2/10,"2,260"
11-05-2019,15-05-2019,The Mercer,"10,000",9.0/10,243
11-05-2019,15-05-2019,Ameritania at Times Square,889,8.3/10,"2,715"
11-05-2019,15-05-2019,Fairfield Inn & Suites by Marriott New York Manhattan/Central Park,"1,026",8.5/10,618
11-05-2019,15-05-2019,Solita Soho Hotel,753,7.8/10,670
11-05-2019,15-05-2019,EVEN Hotel New York Times Square South,"1,226",9.0/10,959
11-05-2019,15-05-2019,The Roger,"1,001",8.3/10,"1,066"
11-05-2019,15-05-2019,Hyatt Centric Times Square New York,"1,316",8.6/10,"4,269"
11-05-2019,15-05-2019,Ace Hotel New York,845,8.4/10,"1,565"
11-05-2019,15-05-2019,Four Points by Sheraton Midtown - Times Square,"1,060",8.4/10,"2,961"
11-05-2019,15-05-2019,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,"1,076",8.4/10,"4,178"
11-05-2019,15-05-2019,HGU New York,923,8.5/10,"1,640"
11-05-2019,15-05-2019,"The Beekman, a Thompson Hotel","1,935",9.2/10,"2,534"
11-05-2019,15-05-2019,Trump International New York,"2,468",8.9/10,899
11-05-2019,15-05-2019,InterContinental New York Times Square,"1,106",8.0/10,"2,992"
11-05-2019,15-05-2019,Pod 39,712,8.2/10,"6,988"
11-05-2019,15-05-2019,Executive Hotel Le Soleil New York,928,8.5/10,"2,644"
11-05-2019,15-05-2019,Hilton Garden Inn Times Square Central,942,8.3/10,"1,215"
11-05-2019,15-05-2019,Walker Hotel Greenwich Village,"1,311",8.4/10,798
11-05-2019,15-05-2019,11 Howard,"1,328",8.3/10,692
11-05-2019,15-05-2019,2 BDR in the Center of Times Square - 42nd st,931,7.9/10,7
11-05-2019,15-05-2019,Cachet Boutique Hotel NYC,"1,045",7.8/10,"1,063"
11-05-2019,15-05-2019,InterContinental New York Barclay Hotel,"1,878",8.7/10,"2,269"
11-05-2019,15-05-2019,2 Bedroom Apartment Hell's Kitchen,"1,436",7.5/10,68
11-05-2019,15-05-2019,Hotel Hayden New York,737,8.2/10,"1,204"
11-05-2019,15-05-2019,Kimpton Hotel Eventi,"1,366",8.7/10,687
11-05-2019,15-05-2019,"ELEVATOR, KING BED, TIMES SQUARE",931,9.2/10,6
11-05-2019,15-05-2019,Lord & Moris - Times Square Hotel,734,7.7/10,766
11-05-2019,15-05-2019,Hampton Inn Times Square Central,"1,066",8.9/10,"2,227"
11-05-2019,15-05-2019,"The Langham, New York, Fifth Avenue","2,375",9.2/10,"1,103"
11-05-2019,15-05-2019,Hilton Garden Inn Central Park South,"1,186",8.3/10,"3,696"
11-05-2019,15-05-2019,Holiday Inn New York City - Times Square,829,8.3/10,859
11-05-2019,15-05-2019,The Mark New York,"14,120",9.0/10,260
11-05-2019,15-05-2019,Courtyard New York Manhattan/Times Square,"1,326",8.4/10,"1,312"
11-05-2019,15-05-2019,Heart of Midtown,"1,096",8.8/10,70
11-05-2019,15-05-2019,Four Points by Sheraton Manhattan Chelsea,"1,144",8.2/10,"1,405"
11-05-2019,15-05-2019,SIXTY SoHo,"1,352",8.7/10,908
11-05-2019,15-05-2019,Hilton Garden Inn New York Manhattan Midtown East,"1,254",8.5/10,956
11-05-2019,15-05-2019,Park Terrace Hotel on Bryant Park,"1,710",9.0/10,116
11-05-2019,15-05-2019,Residence Inn by Marriott New York Manhattan/ Midtown Eastside,"1,126",8.9/10,585
11-05-2019,15-05-2019,Gramercy Superior Apartments,"1,026",6.3/10,44
11-05-2019,15-05-2019,East Village Apartments,"1,470",9.4/10,94
11-05-2019,15-05-2019,Hilton Garden Inn New York/Tribeca,"1,094",8.3/10,658
11-05-2019,15-05-2019,Holiday Inn Express - Times Square,684,7.8/10,"2,183"
11-05-2019,15-05-2019,Mr C Seaport,920,8.9/10,106
11-05-2019,16-05-2019,Hotel Pennsylvania,692,5.6/10,"40,841"
11-05-2019,16-05-2019,AKA Wall Street,"2,468",9.3/10,779
11-05-2019,16-05-2019,Hilton Garden Inn New York Manhattan Midtown East,"1,780",8.5/10,956
11-05-2019,16-05-2019,The Jewel Facing Rockefeller Center,"1,776",8.7/10,"1,237"
11-05-2019,16-05-2019,Westgate New York Grand Central,"1,415",7.6/10,"1,614"
11-05-2019,16-05-2019,"Martinique New York on Broadway, Curio Collection by Hilton","1,495",8.3/10,"7,931"
11-05-2019,16-05-2019,Sheraton New York Times Square Hotel,"2,350",7.6/10,"1,906"
11-05-2019,16-05-2019,World Center Hotel,"1,455",8.6/10,"3,462"
11-05-2019,16-05-2019,Cambria Hotel New York - Times Square,"1,765",8.7/10,"3,897"
11-05-2019,16-05-2019,Hyatt Herald Square New York,"2,045",8.3/10,"1,680"
11-05-2019,16-05-2019,Crowne Plaza Times Square,"1,226",8.2/10,"7,143"
11-05-2019,16-05-2019,Night Hotel Times Square,"1,012",7.5/10,"2,341"
11-05-2019,16-05-2019,"Park South, a Joie de Vivre Hotel","1,769",8.7/10,917
11-05-2019,16-05-2019,Club Quarters Hotel Wall Street,"1,955",8.4/10,"1,972"
11-05-2019,16-05-2019,Days Hotel by Wyndham on Broadway NYC,814,6.6/10,"4,974"
11-05-2019,16-05-2019,The Hotel @ Fifth Avenue,"1,172",8.0/10,"6,983"
11-05-2019,16-05-2019,citizenM New York Times Square,"1,830",9.2/10,"5,230"
11-05-2019,16-05-2019,Westin New York at Times Square,"3,525",8.0/10,"1,261"
11-05-2019,16-05-2019,"Distrikt Hotel New York City, Tapestry Collection by Hilton","1,585",8.2/10,"1,486"
11-05-2019,16-05-2019,Millennium Times Square New York,"1,860",7.7/10,"3,598"
11-05-2019,16-05-2019,Hampton Inn Madison Square Garden,"1,635",8.7/10,"1,219"
11-05-2019,16-05-2019,The Watson Hotel,978,7.8/10,"12,361"
11-05-2019,16-05-2019,Wellington Hotel,980,7.8/10,"6,639"
11-05-2019,16-05-2019,Hotel Lucerne,"1,203",8.5/10,"2,153"
11-05-2019,16-05-2019,The Standard - East Village,"2,324",8.8/10,830
11-05-2019,16-05-2019,DoubleTree by Hilton New York Times Square South,"1,697",7.4/10,"1,301"
11-05-2019,16-05-2019,Nolitan Hotel SoHo - New York,"1,471",8.6/10,792
11-05-2019,16-05-2019,Hilton Times Square,"1,895",8.4/10,"1,850"
11-05-2019,16-05-2019,"LIFE Hotel, NoMad","1,283",8.1/10,"1,701"
11-05-2019,16-05-2019,The Allen Hotel,"1,058",8.5/10,981
11-05-2019,16-05-2019,Residence Inn by Marriott New York Manhattan/Times Square,"2,115",8.3/10,"3,872"
11-05-2019,16-05-2019,Hotel 50 Bowery,"1,823",9.1/10,"2,460"
11-05-2019,16-05-2019,Warwick New York,"2,041",8.3/10,"4,188"
11-05-2019,16-05-2019,"Hotel Shocard, New York","1,021",8.3/10,"1,678"
11-05-2019,16-05-2019,Residence Inn by Marriott New York Manhattan/Central Park,"1,965",8.3/10,"1,959"
11-05-2019,16-05-2019,Fairfield Inn by Marriott New York Manhattan/Financial District,"1,271",8.3/10,"2,885"
11-05-2019,16-05-2019,"Hudson New York, Central Park","1,196",7.1/10,"11,747"
11-05-2019,16-05-2019,Heritage Hotel New York City,"1,695",7.2/10,"3,066"
11-05-2019,16-05-2019,Best Western Bowery Hanbee Hotel,"1,215",8.2/10,"1,103"
11-05-2019,16-05-2019,The Redbury New York,"1,095",8.1/10,"3,023"
11-05-2019,16-05-2019,"The New Yorker, A Wyndham Hotel","1,015",7.9/10,"8,319"
11-05-2019,16-05-2019,Hyatt Union Square New York,"3,165",8.7/10,497
11-05-2019,16-05-2019,Flatiron Hotel,"1,164",7.1/10,568
11-05-2019,16-05-2019,Bentley Hotel,"1,415",7.9/10,"1,868"
11-05-2019,16-05-2019,Staybridge Suites - Times Square - New York City,"1,791",8.1/10,"3,245"
11-05-2019,16-05-2019,The Roxy Hotel Tribeca,"2,002",8.9/10,"1,226"
11-05-2019,16-05-2019,Arlo NoMad,"1,490",8.7/10,"3,008"
11-05-2019,16-05-2019,Grand Hyatt New York,"1,535",7.7/10,"4,770"
11-05-2019,16-05-2019,Sofitel New York,"2,445",8.6/10,"1,226"
11-05-2019,16-05-2019,Arlo SoHo,"1,733",8.6/10,"3,688"
11-05-2019,16-05-2019,Cachet Boutique Hotel NYC,"1,372",7.8/10,"1,063"
11-05-2019,16-05-2019,Empire Hotel,"1,115",7.6/10,"3,711"
11-05-2019,16-05-2019,Stewart Hotel,"1,175",7.7/10,"3,993"
11-05-2019,16-05-2019,The Gallivant Times Square,959,7.3/10,"5,822"
11-05-2019,16-05-2019,Millennium Hilton New York One UN Plaza,"1,695",8.4/10,"3,972"
11-05-2019,16-05-2019,Millennium Premier New York Times Square,"1,332",8.2/10,728
11-05-2019,16-05-2019,Dream Midtown,"1,493",8.1/10,"1,887"
11-05-2019,16-05-2019,The Westin New York Grand Central,"2,485",8.0/10,"1,075"
11-05-2019,16-05-2019,Midtown West Hotel,"1,066",6.9/10,"1,625"
11-05-2019,16-05-2019,Belnord Hotel,865,8.0/10,"3,886"
11-05-2019,16-05-2019,Solita Soho Hotel,"1,092",7.8/10,670
11-05-2019,16-05-2019,Hudson River Hotel,"1,081",7.0/10,"1,459"
11-05-2019,16-05-2019,The Franklin Hotel,"1,138",7.0/10,773
11-05-2019,16-05-2019,Holiday Inn Wall Street,"1,752",8.1/10,491
11-05-2019,16-05-2019,Courtyard New York Manhattan/Upper East Side,"1,415",8.1/10,802
11-05-2019,16-05-2019,Fairfield Inn & Suites by Marriott New York Manhattan/Central Park,"1,295",8.5/10,618
11-05-2019,16-05-2019,Holiday Inn Express - Times Square South,"1,236",8.3/10,"2,377"
11-05-2019,16-05-2019,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,"1,605",8.4/10,"4,178"
11-05-2019,16-05-2019,U.S. Pacific Hotel,368,6.4/10,"1,865"
11-05-2019,16-05-2019,Jazz on Columbus Circle Hostel,349,7.9/10,"3,641"
11-05-2019,16-05-2019,West 30th Street Guest House,875,6.4/10,12
11-05-2019,16-05-2019,Moxy NYC Chelsea,"1,865",8.7/10,117
11-05-2019,16-05-2019,Hilton Garden Inn Central Park South,"1,608",8.3/10,"3,696"
11-05-2019,16-05-2019,InterContinental New York Times Square,"1,566",8.0/10,"2,992"
11-05-2019,16-05-2019,Courtyard by Marriott New York Manhattan/ Fifth Avenue,"1,925",8.0/10,274
11-05-2019,16-05-2019,"The Lexington Hotel, Autograph Collection","1,990",8.1/10,"2,202"
11-05-2019,16-05-2019,The Gregory,"1,292",7.9/10,"1,637"
11-05-2019,16-05-2019,The Time New York,"1,365",8.2/10,"1,984"
11-05-2019,16-05-2019,Shelburne Hotel & Suites by Affinia,"1,805",8.1/10,595
11-05-2019,16-05-2019,YOTEL New York Times Square,"1,153",8.2/10,"4,484"
11-05-2019,16-05-2019,Courtyard by Marriott Times Square West,"1,260",8.7/10,"2,003"
11-05-2019,16-05-2019,Parker New York,"2,195",7.8/10,591
11-05-2019,16-05-2019,Blue Moon Boutique Hostel & Hotel,247,7.7/10,"1,602"
11-05-2019,16-05-2019,Hotel 48LEX New York,"2,027",8.4/10,893
11-05-2019,16-05-2019,Cambria Hotel New York - Times Square,"1,765",8.7/10,"3,899"
11-05-2019,16-05-2019,Best Western Premier Herald Square,"1,065",8.6/10,"1,272"
11-05-2019,16-05-2019,Hampton Inn Manhattan - Times Square South,"1,029",8.4/10,"1,460"
11-05-2019,16-05-2019,Four Points by Sheraton Midtown - Times Square,"1,463",8.4/10,"2,961"
11-05-2019,16-05-2019,Hampton Inn Manhattan Chelsea,"1,635",8.5/10,827
11-05-2019,16-05-2019,Hampton Inn Seaport Financial District,"1,303",8.3/10,398
11-05-2019,16-05-2019,U Hotel Fifth Avenue,"1,160",8.3/10,"1,529"
11-05-2019,16-05-2019,Aliz Hotel Times Square,"1,168",8.5/10,"1,358"
11-05-2019,16-05-2019,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,"2,625",8.5/10,883
11-05-2019,16-05-2019,Concorde Hotel New York,"1,627",9.0/10,916
11-05-2019,16-05-2019,Harlem YMCA,357,6.9/10,"1,021"
11-05-2019,16-05-2019,The Bowery House,415,6.5/10,"2,498"
11-05-2019,16-05-2019,Off SoHo Suites Hotel,"1,345",7.9/10,482
11-05-2019,16-05-2019,Wyndham Garden Chinatown,"1,014",8.0/10,361
11-05-2019,16-05-2019,Hotel Indigo Lower East Side,"1,954",8.6/10,"1,154"
11-05-2019,16-05-2019,Hotel Americano,"1,868",8.0/10,244
11-05-2019,16-05-2019,Dream Downtown,"1,715",7.7/10,"1,527"
11-05-2019,16-05-2019,New York Marriott East Side,"2,740",7.7/10,224
11-05-2019,16-05-2019,W New York - Downtown,"2,136",8.1/10,385
11-05-2019,16-05-2019,Sixty LES,"1,856",8.1/10,977
11-05-2019,16-05-2019,Grand Hyatt New York,"1,535",7.7/10,"4,767"
11-05-2019,16-05-2019,Fifty Hotel & Suites by Affinia,"1,205",8.2/10,"1,151"
11-05-2019,16-05-2019,West Side YMCA,519,7.3/10,"6,320"
11-05-2019,16-05-2019,Four Points by Sheraton Manhattan Chelsea,"1,602",8.2/10,"1,405"
11-05-2019,16-05-2019,citizenM New York Bowery,"1,616",9.3/10,979
11-05-2019,16-05-2019,Sister City New York,"1,254",9.1/10,26
11-05-2019,16-05-2019,"The Standard, High Line New York","2,333",8.3/10,"3,065"
11-05-2019,16-05-2019,Freehand New York,"1,444",8.8/10,"1,159"
11-05-2019,16-05-2019,MOXY NYC Times Square,"1,485",8.5/10,"5,769"
11-05-2019,16-05-2019,Executive Hotel Le Soleil New York,"1,297",8.5/10,"2,647"
11-05-2019,16-05-2019,Millennium Hilton New York Downtown,"2,395",8.3/10,"2,583"
11-05-2019,16-05-2019,Residence Inn by Marriott New York Manhattan/Central Park,"1,965",8.3/10,"1,958"
11-05-2019,16-05-2019,Hotel Beacon,"2,191",8.9/10,"2,593"
11-05-2019,16-05-2019,Courtyard by Marriott New York Downtown Manhattan/World Trade Center Area,"1,785",8.5/10,"1,979"
11-05-2019,16-05-2019,Hilton Garden Inn New York Manhattan Midtown East,"1,780",8.5/10,958
11-05-2019,16-05-2019,Courtyard New York Manhattan/Times Square,"1,905",8.4/10,"1,312"
11-05-2019,16-05-2019,The Marmara Manhattan,"1,755",8.4/10,256
11-05-2019,16-05-2019,Jazz on the Park Youth Hostel,234,6.5/10,"2,053"
11-05-2019,16-05-2019,Arthouse Hotel,"2,070",8.3/10,"1,013"
11-05-2019,16-05-2019,The James New York - NoMad,"1,647",8.6/10,592
11-05-2019,16-05-2019,AC Hotel by Marriott New York Times Square,"1,445",8.9/10,157
11-05-2019,16-05-2019,The Pearl Hotel,"1,334",8.9/10,"1,310"
11-05-2019,16-05-2019,The Harlem Flophouse,569,8.5/10,36
11-05-2019,16-05-2019,New York Marriott Marquis,"1,616",8.2/10,"2,260"
12-05-2019,13-05-2019,Hotel Belleclaire,95,7.9/10,"3,224"
12-05-2019,13-05-2019,Hotel Pennsylvania,85,5.6/10,"40,807"
12-05-2019,13-05-2019,Soho Grand Hotel,161,8.5/10,"1,583"
12-05-2019,13-05-2019,The Jewel Facing Rockefeller Center,139,8.7/10,"1,236"
12-05-2019,13-05-2019,DoubleTree by Hilton - Chelsea,129,7.8/10,"1,265"
12-05-2019,13-05-2019,RIU Plaza New York Times Square,132,8.7/10,"5,277"
12-05-2019,13-05-2019,"Martinique New York on Broadway, Curio Collection by Hilton",159,8.3/10,"7,923"
12-05-2019,13-05-2019,DoubleTree by Hilton NYC - Financial District,159,7.9/10,"3,105"
12-05-2019,13-05-2019,Night Hotel Times Square,109,7.5/10,"2,334"
12-05-2019,13-05-2019,DoubleTree by Hilton New York Times Square South,98,7.4/10,"1,298"
12-05-2019,13-05-2019,Cambria Hotel New York - Times Square,109,8.7/10,"3,901"
12-05-2019,13-05-2019,Hyatt Herald Square New York,109,8.3/10,"1,681"
12-05-2019,13-05-2019,Hilton Garden Inn West 35th Street,98,8.6/10,"2,093"
12-05-2019,13-05-2019,Westgate New York Grand Central,123,7.6/10,"1,613"
12-05-2019,13-05-2019,World Center Hotel,149,8.6/10,"3,463"
12-05-2019,13-05-2019,Days Hotel by Wyndham on Broadway NYC,89,6.6/10,"4,972"
12-05-2019,13-05-2019,citizenM New York Times Square,169,9.2/10,"5,237"
12-05-2019,13-05-2019,Club Quarters Hotel Wall Street,139,8.4/10,"1,971"
12-05-2019,13-05-2019,Radio City Apartments,89,8.6/10,"4,441"
12-05-2019,13-05-2019,Amsterdam Court Hotel,119,7.3/10,"2,173"
12-05-2019,13-05-2019,Millennium Times Square New York,189,7.7/10,"3,592"
12-05-2019,13-05-2019,Hyatt Place New York/Midtown-South,109,8.5/10,"3,648"
12-05-2019,13-05-2019,Aloft Harlem,129,8.4/10,771
12-05-2019,13-05-2019,Holiday Inn Express - Times Square,99,7.8/10,"2,181"
12-05-2019,13-05-2019,The Hotel @ Fifth Avenue,104,8.0/10,"6,978"
12-05-2019,13-05-2019,Broadway at Times Square Hotel,109,8.4/10,"3,066"
12-05-2019,13-05-2019,The Hotel at Times Square,109,7.9/10,"7,835"
12-05-2019,13-05-2019,New York Hilton Midtown,188,7.9/10,"3,783"
12-05-2019,13-05-2019,Cambria Hotel New York - Chelsea,109,8.8/10,"1,414"
12-05-2019,13-05-2019,The Watson Hotel,96,7.8/10,"12,369"
12-05-2019,13-05-2019,The Roxy Hotel Tribeca,167,8.9/10,"1,225"
12-05-2019,13-05-2019,Hilton Times Square,119,8.4/10,"1,855"
12-05-2019,13-05-2019,Doubletree By Hilton New York Times Square West,109,8.0/10,"4,469"
12-05-2019,13-05-2019,"Club Quarters Hotel, Grand Central",129,8.8/10,"1,333"
12-05-2019,13-05-2019,New York Marriott Marquis,229,8.2/10,"2,259"
12-05-2019,13-05-2019,Grand Hyatt New York,134,7.7/10,"4,769"
12-05-2019,13-05-2019,Holiday Inn Express New York City Chelsea,95,8.2/10,"2,280"
12-05-2019,13-05-2019,"The Standard, High Line New York",165,8.3/10,"3,068"
12-05-2019,13-05-2019,Hotel Wales,171,8.1/10,952
12-05-2019,13-05-2019,Wellington Hotel,88,7.8/10,"6,634"
12-05-2019,13-05-2019,Hotel Edison Times Square,87,7.6/10,"12,381"
12-05-2019,13-05-2019,"Hudson New York, Central Park",129,7.1/10,"11,741"
12-05-2019,13-05-2019,Andaz Wall Street-a concept by Hyatt,159,8.7/10,682
12-05-2019,13-05-2019,Club Quarters Hotel World Trade Center,169,8.6/10,"1,281"
12-05-2019,13-05-2019,Holiday Inn Express - Times Square South,109,8.3/10,"2,374"
12-05-2019,13-05-2019,Hotel Lucerne,161,8.5/10,"2,148"
12-05-2019,13-05-2019,Nolitan Hotel SoHo - New York,171,8.6/10,792
12-05-2019,13-05-2019,The Dominick Hotel,295,8.6/10,"1,260"
12-05-2019,13-05-2019,City Club Hotel,109,8.3/10,"1,113"
12-05-2019,13-05-2019,"Hotel Shocard, New York",119,8.3/10,"1,675"
12-05-2019,13-05-2019,The Redbury New York,109,8.1/10,"3,020"
12-05-2019,13-05-2019,"LIFE Hotel, NoMad",139,8.1/10,"1,699"
12-05-2019,13-05-2019,Courtyard by Marriott New York Manhattan/Chelsea,139,8.6/10,912
12-05-2019,13-05-2019,The Allen Hotel,115,8.5/10,982
12-05-2019,13-05-2019,Ace Hotel New York,179,8.4/10,"1,564"
12-05-2019,13-05-2019,Courtyard by Marriott New York Manhattan/Central Park,159,8.2/10,"5,929"
12-05-2019,13-05-2019,The Standard - East Village,175,8.8/10,829
12-05-2019,13-05-2019,Hilton Garden Inn Times Square,99,8.3/10,"1,929"
12-05-2019,13-05-2019,Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,152,8.7/10,934
12-05-2019,13-05-2019,Crowne Plaza Times Square,105,8.2/10,"7,125"
12-05-2019,13-05-2019,Warwick New York,208,8.3/10,"4,187"
12-05-2019,13-05-2019,Residence Inn by Marriott New York Manhattan/Central Park,219,8.3/10,"1,962"
12-05-2019,13-05-2019,Fairfield Inn by Marriott New York Manhattan/Financial District,109,8.3/10,"2,887"
12-05-2019,13-05-2019,Fairfield Inn & Suites by Marriott New York Manhattan/Fifth Avenue,109,8.4/10,"1,271"
12-05-2019,13-05-2019,The Hotel @ New York City,99,7.7/10,"3,889"
12-05-2019,13-05-2019,"Night Hotel Theater District, Times Square",139,8.0/10,593
12-05-2019,13-05-2019,DoubleTree by Hilton Metropolitan New York City,129,7.7/10,"3,485"
12-05-2019,13-05-2019,Sofitel New York,199,8.6/10,"1,224"
